dsstox_sid,very_toxic,nontoxic,LD50_mgkg,EPA_category,GHS_category,casrn,mol_weight,LD50_LM
DTXSID6045535,False,True,3593.0,3.0,5.0,66734-13-2,521.049987793,-0.838577827146
DTXSID2049004,False,False,57.0,2.0,3.0,66794-74-9,388.940002441,0.834007756917
DTXSID8058451,False,False,451.0,2.0,4.0,66827-38-1,419.910003662,-0.0310203207682
DTXSID80216960,True,False,28.0,1.0,2.0,66839-98-3,267.372009277,0.97995790841
DTXSID40216961,True,False,30.0,1.0,2.0,66839-99-4,267.372009277,0.949994685032
DTXSID60216963,True,False,28.0,1.0,2.0,66840-00-4,255.360992432,0.959996526168
DTXSID20216964,True,False,30.0,1.0,2.0,66840-01-5,281.398986816,0.972201274695
DTXSID0024343,False,False,99.0,2.0,3.0,66841-25-6,665.013977051,0.827195578664
DTXSID4049080,False,False,184.0,2.0,3.0,66871-56-5,220.276000977,0.0781493604272
DTXSID3046740,False,True,12000.0,4.0,5.0,66898-62-2,414.339996338,-1.46182438818
DTXSID10217122,False,False,1453.0,3.0,4.0,66941-57-9,322.420013428,-0.653843622569
DTXSID9058155,False,False,112.0,2.0,3.0,66952-49-6,261.309997559,0.367938003213
DTXSID10873601,False,False,772.0,3.0,4.0,66968-39-6,260.37,-0.472026357248
DTXSID0040622,False,True,3710.0,3.0,5.0,67-03-8,337.260009766,-1.04140906136
DTXSID7020972,False,False,604.0,3.0,4.0,67-20-9,238.158996582,-0.40416994676
DTXSID5048186,True,False,0.825,1.0,1.0,67-30-1,747.832,2.95735009628
DTXSID2045151,False,True,3587.0,3.0,5.0,67-42-5,380.350006104,-0.974547949116
DTXSID4041997,False,True,2336.0,3.0,5.0,67-45-8,225.160003662,-1.01598159139
DTXSID3030428,False,True,2500.0,3.0,5.0,67-47-0,126.111000061,-1.29718703901
DTXSID4020325,False,True,3400.0,3.0,5.0,67-48-1,139.619995117,-1.38653129856
DTXSID5058777,False,False,1717.0,3.0,4.0,67-51-6,96.1330032349,-1.2518977851
DTXSID2021731,False,True,6200.0,4.0,5.0,67-56-1,32.0419998169,-2.2866720759
DTXSID7020762,False,True,4710.0,3.0,5.0,67-63-0,60.0960006714,-1.89417533603
DTXSID8021482,False,True,5800.0,4.0,5.0,67-64-1,58.0800018311,-1.99940137218
DTXSID1020306,False,False,801.5,3.0,4.0,67-66-3,119.370002747,-0.827008322831
DTXSID2021735,False,True,14500.0,4.0,5.0,67-68-5,78.1299972534,-2.26855019319
DTXSID7020689,False,True,4460.0,3.0,5.0,67-72-1,236.720001221,-1.27509990432
DTXSID0058778,False,False,1290.0,3.0,4.0,67-92-5,345.950012207,-0.571576360035
DTXSID6026294,True,False,42.0,1.0,2.0,67-97-0,384.648,0.961814188242
DTXSID20217198,False,False,464.0,2.0,4.0,670-40-6,201.690002441,-0.361833609323
DTXSID7049425,True,False,5.0,1.0,2.0,670-54-2,128.093994141,1.4085587634
DTXSID7041754,True,False,30.0,1.0,2.0,671-04-5,213.660003662,0.852601976782
DTXSID4046153,False,False,340.0,2.0,4.0,671-95-4,270.700012207,-0.0989906416875
DTXSID7044974,False,True,2250.0,3.0,5.0,6711-48-4,187.330993652,-1.07957288137
DTXSID4058156,False,False,1000.0,3.0,4.0,67129-08-2,277.75,-0.556345932387
DTXSID2044975,False,False,1332.0,3.0,4.0,67151-63-7,245.410995483,-0.73461020772
DTXSID1042102,False,False,87.0,2.0,3.0,672-04-8,221.300003052,0.405462167298
DTXSID40886820,False,False,1600.0,3.0,4.0,67210-66-6,329.37,-0.686435942855
DTXSID50217560,False,False,198.0,2.0,3.0,6723-40-6,290.240997314,0.166093567426
DTXSID50217565,False,False,726.0,3.0,4.0,67238-62-4,302.579986572,-0.38009642143
DTXSID00217570,False,True,3550.0,3.0,5.0,67239-04-7,359.62600708,-0.994377261977
DTXSID80217573,False,True,15400.0,4.0,5.0,67239-26-3,219.287994385,-1.84650586533
DTXSID1021114,False,True,2150.0,3.0,5.0,6724-53-4,393.567993164,-0.737418687629
DTXSID30217583,False,True,2200.0,3.0,5.0,67255-31-6,176.539993286,-1.09557957509
DTXSID1041425,False,False,780.0,3.0,4.0,6728-26-3,98.145,-0.900226423336
DTXSID9042388,False,False,535.0,3.0,4.0,673-04-1,197.242004395,-0.433354374792
DTXSID2046464,False,False,1110.0,3.0,4.0,673-31-4,179.218994141,-0.791938943252
DTXSID9058157,False,False,1447.0,3.0,4.0,67306-00-7,273.463989258,-0.723568386176
DTXSID4020165,False,True,12918.0,4.0,5.0,6731-36-8,302.454986572,-1.6305345311
DTXSID2040361,False,False,108.0,2.0,3.0,6734-80-1,183.220001221,0.229549126212
DTXSID50217722,False,False,307.0,2.0,4.0,67369-98-6,501.890014648,0.213470179786
DTXSID10217723,False,False,98.0,2.0,3.0,67369-99-7,447.920013428,0.659974391814
DTXSID7041201,False,False,57.0,2.0,3.0,67375-30-8,416.3,0.863531555214
DTXSID3034290,False,False,1200.0,3.0,4.0,67403-00-3,236.11000061,-0.706066863722
DTXSID90217786,False,True,10000.0,4.0,5.0,67446-03-1,546.494018555,-1.2624145871
DTXSID6023868,False,False,1131.0,3.0,4.0,67485-29-4,494.484985352,-0.359309495803
DTXSID8027290,False,False,1000.0,3.0,4.0,675-62-7,211.080001831,-0.675552910728
DTXSID0041355,False,False,300.0,2.0,4.0,6753-24-8,305.200012207,0.00746329193358
DTXSID50217868,False,False,125.0,2.0,3.0,6754-13-8,262.304992676,0.32189654396
DTXSID50217888,False,False,800.0,3.0,4.0,67557-56-6,160.17300415,-0.698500665858
DTXSID10217889,False,False,120.0,2.0,3.0,67557-57-7,135.136993408,0.0515930062596
DTXSID4034601,False,False,1670.0,3.0,4.0,67564-91-4,303.489990234,-0.740572099485
DTXSID1060978,False,False,830.0,3.0,4.0,676-83-5,116.910003662,-0.85122641826
DTXSID90217988,False,False,1700.0,3.0,4.0,67704-68-1,249.322006226,-0.833688308496
DTXSID50886871,False,False,860.0,3.0,4.0,67746-30-9,172.268,-0.698293839577
DTXSID4024270,False,False,1600.0,3.0,4.0,67747-09-5,376.660003662,-0.628170476366
DTXSID0029397,False,True,12080.0,4.0,5.0,67786-25-8,1221.14001465,-0.99530147173
DTXSID1052371,False,True,5200.0,4.0,5.0,67801-38-1,192.302001953,-1.43201953817
DTXSID30884335,False,False,1560.0,3.0,4.0,6789-80-6,98.145,-1.201256419
DTXSID9025403,False,True,12300.0,4.0,5.0,6789-88-4,206.285003662,-1.7754374543
DTXSID20218120,True,False,3.4,1.0,1.0,679-36-7,268.144012451,1.89688918674
DTXSID8026141,False,False,73.0,2.0,3.0,68-11-1,92.11,0.100983922183
DTXSID6020515,False,True,3000.0,3.0,5.0,68-12-2,73.0950012207,-1.61323357703
DTXSID3023556,False,True,2001.0,3.0,5.0,68-26-8,286.459014893,-0.844184594547
DTXSID7026366,False,True,3200.0,3.0,5.0,68-36-0,312.820007324,-1.00985545646
DTXSID8023137,False,False,840.0,3.0,4.0,68-88-2,374.910003662,-0.350352257277
DTXSID8020543,False,True,3000.0,3.0,5.0,68-89-3,333.339996338,-0.954233828408
DTXSID3023710,False,True,2494.0,3.0,5.0,68-91-7,596.799987793,-0.621067643561
DTXSID6020694,False,True,2650.0,3.0,5.0,680-31-9,179.203994751,-1.16989818737
DTXSID1070981,False,True,4860.0,3.0,5.0,68015-78-1,271.529998779,-1.2528184516
DTXSID0052384,False,True,19700.0,4.0,5.0,68037-57-0,208.328994751,-1.9757165079
DTXSID6043913,False,False,850.0,3.0,4.0,6804-07-5,262.225006104,-0.510744821522
DTXSID6023997,False,False,114.0,2.0,3.0,68085-85-8,449.85,0.596162873479
DTXSID70218296,True,False,30.0,1.0,2.0,681-71-0,188.259994507,0.79763678696
DTXSID6073607,True,False,29.7,1.0,2.0,68104-02-9,278.320007324,0.971787977851
DTXSID40887175,False,True,4100.0,3.0,5.0,68133-72-2,142.198,-1.45989036859
DTXSID3058454,False,False,350.0,2.0,4.0,6814-58-0,161.550003052,-0.335761073793
DTXSID1034634,False,True,4904.0,3.0,5.0,68157-60-8,247.679992676,-1.29665953535
DTXSID7044976,False,True,6500.0,4.0,5.0,682-09-7,214.304992676,-1.4818810677
DTXSID5052674,False,True,4930.0,3.0,5.0,682-11-1,174.240005493,-1.45169904317
DTXSID2048373,False,False,1250.0,3.0,4.0,68206-94-0,395.880004883,-0.499346446058
DTXSID3028421,False,True,2001.0,3.0,5.0,68227-46-3,483.605987549,-0.616755419393
DTXSID30218434,False,True,3000.0,3.0,5.0,68289-14-5,349.437988281,-0.933751138262
DTXSID10218437,False,False,650.0,3.0,4.0,68289-21-4,405.54598999,-0.204873245158
DTXSID9046023,False,False,1992.0,3.0,4.0,68291-97-4,212.220001221,-0.972503021391
DTXSID6041266,False,False,71.0,2.0,3.0,683-10-3,271.445007324,0.582423509387
DTXSID3058456,False,False,100.0,2.0,3.0,683-57-8,137.964004517,0.139765791626
DTXSID2022595,False,True,10000.0,4.0,5.0,68302-57-8,298.29800415,-1.5253496524
DTXSID6052407,False,False,1210.0,3.0,4.0,68334-67-8,284.380004883,-0.628886312979
DTXSID5035957,False,False,270.0,2.0,3.0,68359-37-5,434.290008545,0.20641607376
DTXSID7044716,False,False,370.0,2.0,4.0,6837-24-7,167.251998901,-0.344830407154
DTXSID00218502,False,True,11500.0,4.0,5.0,6837-93-0,473.489990234,-1.38538703807
DTXSID1046849,False,False,86.0,2.0,3.0,68377-91-3,407.989990234,0.676151056848
DTXSID20218509,False,True,6070.0,4.0,5.0,6838-93-3,160.085006714,-1.57883803252
DTXSID9043778,False,False,191.0,2.0,3.0,684-16-2,166.022003174,-0.060867717619
DTXSID4021006,False,False,110.0,2.0,3.0,684-93-5,103.081001282,-0.0282140567207
DTXSID2044717,False,True,2613.0,3.0,5.0,6843-66-9,244.365005493,-1.02910039723
DTXSID0041939,False,False,1260.0,3.0,4.0,68439-49-6,284.528015137,-0.646245510871
DTXSID90218576,False,True,3050.0,3.0,5.0,6846-35-1,150.229995728,-1.30754318445
DTXSID00218582,False,False,887.0,3.0,4.0,68483-33-0,490.940002441,-0.256895199401
DTXSID9020459,False,False,1500.0,3.0,4.0,685-91-6,115.176002502,-1.11472925798
DTXSID8058160,False,True,2031.0,3.0,5.0,68505-69-1,256.320007324,-0.898927416591
DTXSID3058161,False,False,460.0,2.0,4.0,68523-18-2,417.290008545,-0.04231984545
DTXSID0052415,False,True,3200.0,3.0,5.0,68555-58-8,190.242004395,-1.22584356528
DTXSID4071712,False,True,3568.0,3.0,5.0,68683-20-5,194.274002075,-1.2640101589
DTXSID00887479,False,False,880.0,3.0,4.0,68683-30-7,240.68,-0.563042669331
DTXSID40218824,False,True,2100.0,3.0,5.0,68690-90-4,178.23500061,-1.07122630278
DTXSID2032500,False,False,715.0,3.0,4.0,68694-11-1,345.75,-0.31554385302
DTXSID00218860,False,True,15000.0,4.0,5.0,6873-46-7,255.460006714,-1.7687683398
DTXSID00218901,False,False,840.0,3.0,4.0,68787-95-1,281.311004639,-0.475092564347
DTXSID60218902,False,False,810.0,3.0,4.0,68788-33-0,267.283996582,-0.481512062382
DTXSID90218910,False,False,355.0,2.0,4.0,688-62-0,214.339996338,-0.219125134099
DTXSID50218911,False,False,710.0,3.0,4.0,688-78-8,279.579986572,-0.404752269029
DTXSID9029489,False,True,5600.0,4.0,5.0,68814-95-9,395.760009766,-1.15075611893
DTXSID00218941,False,False,160.0,2.0,3.0,6884-59-9,225.244003296,0.148533254863
DTXSID9052428,False,True,2333.0,3.0,5.0,68908-87-2,196.292999268,-1.0750099279
DTXSID3047978,False,False,410.0,2.0,4.0,6899-10-1,284.550994873,-0.158623748353
DTXSID6025985,False,False,660.0,3.0,4.0,69-05-6,472.880004883,-0.144792984717
DTXSID7024827,False,False,143.3,2.0,3.0,69-09-0,355.320007324,0.394373471992
DTXSID7046332,False,False,300.0,2.0,4.0,69-27-2,429.029998779,0.155366405411
DTXSID5045544,False,False,1000.0,3.0,4.0,69-43-2,419.565002441,-0.37720074517
DTXSID4022602,False,True,10000.0,4.0,5.0,69-53-4,349.410003662,-1.45666466526
DTXSID6040581,False,True,6916.0,4.0,5.0,69-57-8,356.369995117,-1.2879538535
DTXSID1023235,False,True,13500.0,4.0,5.0,69-65-8,182.17199707,-1.86985214916
DTXSID7026368,False,False,891.0,3.0,4.0,69-72-7,138.121994019,-0.809614864558
DTXSID1023233,False,True,34800.0,4.0,5.0,69-79-4,342.29699707,-2.0071761548
DTXSID30219042,False,False,600.0,3.0,4.0,690-94-8,110.15599823,-0.736143099988
DTXSID90219043,False,False,200.0,2.0,3.0,6900-06-7,222.240005493,0.0457922434641
DTXSID00219059,False,False,1430.0,3.0,4.0,69002-84-2,312.149993896,-0.66097270669
DTXSID10219060,False,False,774.0,3.0,4.0,69002-85-3,312.149993896,-0.394377629907
DTXSID70219061,False,False,1000.0,3.0,4.0,69002-86-4,328.149993896,-0.483927599485
DTXSID0040620,False,False,1000.0,3.0,4.0,69056-38-8,314.170013428,-0.502835269405
DTXSID0073613,True,False,29.1,1.0,2.0,69094-18-4,248.858001709,0.932058620499
DTXSID0027640,False,True,3200.0,3.0,5.0,6915-15-7,134.087005615,-1.37776328595
DTXSID8048157,False,True,9300.0,4.0,5.0,6915-18-0,116.072,-1.90375548086
DTXSID20219233,False,True,2820.0,3.0,5.0,692-45-5,72.06300354,-1.59253674904
DTXSID10219242,False,False,539.0,3.0,4.0,6921-27-3,94.1129989624,-0.757939152517
DTXSID80873451,True,False,35.0,1.0,2.0,69226-05-7,147.25,0.623987259109
DTXSID10219267,False,True,8900.0,4.0,5.0,69226-39-7,230.279998779,-1.58713378816
DTXSID70219268,False,True,4470.0,3.0,5.0,69226-40-0,260.260009766,-1.23490008139
DTXSID60219272,False,False,250.0,2.0,3.0,69226-50-2,94.0729980469,-0.424475023736
DTXSID20219273,False,True,5001.0,4.0,5.0,69226-51-3,228.470001221,-1.34022767053
DTXSID9034816,True,False,18.0,1.0,2.0,6923-22-4,223.164993286,1.09335356502
DTXSID00219332,False,False,439.0,2.0,4.0,69267-51-2,213.192001343,-0.313693613686
DTXSID8061004,False,True,2260.0,3.0,5.0,693-05-0,84.1220016479,-1.42919884115
DTXSID3027295,False,False,252.0,2.0,3.0,693-07-2,124.629997253,-0.305777955331
DTXSID1024047,False,False,753.0,3.0,4.0,693-21-0,196.115005493,-0.584284151765
DTXSID8027298,False,False,1620.0,3.0,4.0,693-33-4,327.553009033,-0.694233421153
DTXSID8034401,False,True,2198.0,3.0,5.0,69327-76-0,305.440002441,-0.857101773567
DTXSID5046699,False,False,445.0,2.0,4.0,6933-90-0,250.160003662,-0.250142136388
DTXSID4052768,False,False,75.0,2.0,3.0,69353-21-5,368.270996094,0.691106253094
DTXSID2034627,False,True,2405.0,3.0,5.0,69377-81-7,255.029998779,-0.974523811891
DTXSID0027301,False,False,1170.0,3.0,4.0,694-83-7,114.192001343,-1.01055017723
DTXSID7024110,False,False,261.0,2.0,3.0,69409-94-5,502.920013428,0.284858411139
DTXSID90219583,False,False,1620.0,3.0,4.0,69425-13-4,316.459991455,-0.709196202523
DTXSID1044720,False,False,200.0,2.0,3.0,695-34-1,108.143997192,-0.26702757784
DTXSID30219800,False,True,3900.0,3.0,5.0,6954-48-9,237.052001953,-1.21622097965
DTXSID3071987,False,False,1340.0,3.0,4.0,69563-88-8,518.458984375,-0.412390393598
DTXSID1020308,False,False,316.0,2.0,4.0,6959-47-3,164.029998779,-0.284763800956
DTXSID6020309,False,False,316.0,2.0,4.0,6959-48-4,164.029998779,-0.284763800956
DTXSID8064519,False,True,7460.0,4.0,5.0,6959-71-3,127.18699646,-1.76829611596
DTXSID7064522,False,True,2240.0,3.0,5.0,6962-44-3,179.218994141,-1.0968639828
DTXSID9021051,True,False,10.0,1.0,2.0,69658-91-9,137.141998291,1.13717047326
DTXSID60219994,False,False,1420.0,3.0,4.0,6970-97-4,292.207000732,-0.686597727778
DTXSID20219995,False,True,14700.0,4.0,5.0,69704-19-4,257.25201416,-1.75695855098
DTXSID20220026,False,False,745.0,3.0,4.0,6973-01-9,147.14100647,-0.704422550383
DTXSID40220068,False,False,1729.0,3.0,4.0,69781-06-2,250.229995728,-0.839455624775
DTXSID1040374,False,True,11400.0,4.0,5.0,6980-18-3,379.365997314,-1.47784644898
DTXSID6024123,False,False,393.0,2.0,4.0,69806-40-2,375.730010986,-0.019516665173
DTXSID3034612,False,True,2910.0,3.0,5.0,69806-50-4,383.367004395,-0.880278257664
DTXSID2041886,True,False,25.0,1.0,2.0,6988-21-2,223.227996826,0.950808653388
DTXSID7022968,False,False,965.0,3.0,4.0,69975-86-6,266.256988525,-0.559226297693
DTXSID9023255,False,True,3820.0,3.0,5.0,70-07-5,223.227996826,-1.23331470085
DTXSID2020846,False,False,90.0,2.0,3.0,70-25-7,147.093994141,0.213352431372
DTXSID70220253,False,True,5650.0,4.0,5.0,70-29-1,106.180000305,-1.72600572557
DTXSID6020690,False,False,56.0,2.0,3.0,70-30-4,406.890014648,0.861289005102
DTXSID8040305,False,True,40000.0,4.0,5.0,70-38-2,286.415008545,-2.14506421946
DTXSID8041618,False,True,15000.0,4.0,5.0,70-43-9,336.809997559,-1.64870628484
DTXSID8029105,False,True,2330.0,3.0,5.0,70-55-3,171.210006714,-1.13382677673
DTXSID7021738,False,False,177.0,2.0,3.0,70-69-9,149.192993164,-0.0742248393487
DTXSID7052446,False,True,3200.0,3.0,5.0,700-13-0,152.192993164,-1.32275531997
DTXSID6044721,False,False,1656.0,3.0,4.0,7005-47-2,117.192001343,-1.15016236148
DTXSID60220363,True,False,20.0,1.0,2.0,7009-49-6,194.205993652,0.987232633461
DTXSID6044981,False,True,2290.0,3.0,5.0,701-64-4,174.091995239,-1.11905667965
DTXSID0022301,False,False,67.0,2.0,3.0,70124-77-5,451.470001221,0.828554095388
DTXSID0061032,False,False,71.0,2.0,3.0,702-54-5,171.195999146,0.382235262268
DTXSID7052448,False,True,24436.0,4.0,5.0,70206-24-5,740.190002441,-1.51868690157
DTXSID8029284,False,False,61.6,2.0,3.0,7027-11-4,165.235992432,0.428523941061
DTXSID6046133,True,False,5.73,1.0,2.0,70374-39-9,371.809997559,1.81216644132
DTXSID40220644,False,False,1100.0,3.0,4.0,70381-28-1,266.769989014,-0.615255714257
DTXSID60220646,False,False,1000.0,3.0,4.0,70381-33-8,224.690002441,-0.648416251039
DTXSID80220648,False,False,1100.0,3.0,4.0,70381-35-0,252.740005493,-0.638718694565
DTXSID40220649,False,False,690.0,3.0,4.0,70381-39-4,238.720001221,-0.460960282724
DTXSID50220650,False,False,1500.0,3.0,4.0,70381-67-8,252.740005493,-0.773417268462
DTXSID90220699,False,False,1100.0,3.0,4.0,70429-40-2,259.130004883,-0.627874981935
DTXSID8045935,False,True,2500.0,3.0,5.0,70458-95-6,429.459991455,-0.765017297547
DTXSID0045173,False,False,682.0,3.0,4.0,70476-82-3,517.400024414,-0.119957929783
DTXSID5042116,False,True,6000.0,4.0,5.0,7055-03-0,211.264007568,-1.45332573651
DTXSID0061038,False,False,280.0,2.0,3.0,706-79-6,244.949996948,-0.0580805929606
DTXSID20220960,False,False,130.0,2.0,3.0,7068-83-9,116.164001465,-0.0488717886876
DTXSID60220969,False,False,142.0,2.0,3.0,7070-63-5,237.255004883,0.222927038234
DTXSID70220970,True,False,35.0,1.0,2.0,7070-71-5,249.26600647,0.852595011493
DTXSID30220971,False,False,90.0,2.0,3.0,7070-93-1,255.350006104,0.452893363133
DTXSID6028995,False,True,25000.0,4.0,5.0,70729-68-9,418.571014404,-1.77617085806
DTXSID10221067,False,False,1321.0,3.0,4.0,70803-10-0,293.32598877,-0.653552274309
DTXSID60110018,False,True,5001.0,4.0,5.0,7081-44-9,475.880004883,-1.02155939718
DTXSID1048968,False,False,465.0,2.0,4.0,7082-21-5,317.899993896,-0.165162433313
DTXSID1025279,False,True,5001.0,4.0,5.0,7085-85-0,125.126998901,-1.60170582616
DTXSID8064561,False,False,317.0,2.0,4.0,7087-68-5,129.246994019,-0.389638811004
DTXSID40221116,False,False,504.0,3.0,4.0,70891-37-1,272.730010986,-0.266697606466
DTXSID50221127,False,True,2830.0,3.0,5.0,709-08-0,174.242996216,-1.21063110509
DTXSID1023029,False,False,114.0,2.0,3.0,709-55-7,181.23500061,0.20133722227
DTXSID8022111,False,False,367.0,2.0,4.0,709-98-8,218.08,-0.226050225761
DTXSID60221138,False,False,1130.0,3.0,4.0,7091-41-0,336.0,-0.526739166094
DTXSID2021739,False,False,1870.0,3.0,4.0,71-23-8,60.096,-1.49299604029
DTXSID1021740,False,False,790.0,3.0,4.0,71-36-3,74.1230010986,-1.02767409653
DTXSID6021741,False,True,2200.0,3.0,5.0,71-41-0,88.15,-1.39720036419
DTXSID3039242,False,True,3323.0,3.0,5.0,71-43-2,78.1139984131,-1.62880147272
DTXSID0021381,False,True,9600.0,4.0,5.0,71-55-6,133.399993896,-1.85711542333
DTXSID0022933,True,False,23.75,1.0,2.0,71-63-6,764.950012207,1.50796944194
DTXSID1021744,False,False,117.0,2.0,3.0,71-73-8,264.320007324,0.353944175928
DTXSID70221220,False,False,1035.0,3.0,4.0,71-79-4,335.829986572,-0.488820877701
DTXSID4058235,False,False,268.0,2.0,3.0,71048-99-2,345.268005371,0.110021541823
DTXSID20887835,False,True,2001.0,3.0,5.0,71077-34-4,328.32,-0.784949749541
DTXSID10221325,False,False,550.0,3.0,4.0,71119-10-3,351.630004883,-0.194276762799
DTXSID2072257,False,False,1014.0,3.0,4.0,71130-60-4,196.205993652,-0.71332568503
DTXSID20883094,False,True,8500.0,4.0,5.0,7116-95-2,196.293,-1.6365141132
DTXSID40221353,False,True,2400.0,3.0,5.0,7116-97-4,266.428009033,-0.95463136232
DTXSID5041988,False,False,110.0,2.0,3.0,7122-04-5,251.281997681,0.358768690868
DTXSID9061047,False,False,1211.0,3.0,4.0,713-68-8,186.210006714,-0.813141127379
DTXSID10221461,False,False,233.0,2.0,3.0,71306-36-0,351.070007324,0.1780378073
DTXSID9040554,False,False,707.0,3.0,4.0,71320-77-9,268.739990234,-0.42008711675
DTXSID5041772,False,False,445.0,2.0,4.0,71422-67-8,540.650024414,0.0845562159568
DTXSID2025503,False,True,4250.0,3.0,5.0,7149-26-0,273.37600708,-1.19162853412
DTXSID4042252,False,False,500.0,2.0,4.0,7152-80-9,178.25,-0.447940465812
DTXSID3058167,False,False,1644.0,3.0,4.0,71561-11-0,403.260009766,-0.610316656902
DTXSID60221810,False,True,8700.0,4.0,5.0,7158-32-9,295.119995117,-1.46952061759
DTXSID1042362,False,False,1500.0,3.0,4.0,7159-34-4,260.920013428,-0.759583866855
DTXSID1046055,False,True,9600.0,4.0,5.0,71617-10-2,248.322006226,-1.58725602473
DTXSID3041619,False,True,4200.0,3.0,5.0,71626-11-4,325.407989502,-1.11082107875
DTXSID5046148,False,True,6320.0,4.0,5.0,71653-63-9,367.348999023,-1.23563821749
DTXSID8058168,False,True,5001.0,4.0,5.0,71697-59-1,416.3,-1.07965044366
DTXSID9032537,False,False,84.0,2.0,3.0,7173-51-5,362.08,0.634525250549
DTXSID0027644,False,False,500.0,2.0,4.0,7173-62-8,324.596984863,-0.187625522929
DTXSID2046757,False,False,1177.0,3.0,4.0,71731-58-3,410.429992676,-0.457537372977
DTXSID80221978,False,False,912.0,3.0,4.0,71753-20-3,220.289993286,-0.617000068637
DTXSID9020083,False,True,10000.0,4.0,5.0,7177-48-2,403.450012207,-1.39421026706
DTXSID8045800,False,True,9369.0,4.0,5.0,71771-90-9,317.385009766,-1.47010682797
DTXSID30222051,False,False,400.0,2.0,4.0,718-43-4,221.649993896,-0.256392267652
DTXSID60222120,False,True,4970.0,3.0,5.0,71850-03-8,318.410003662,-1.19336968498
DTXSID8038857,False,False,1456.0,3.0,4.0,71868-10-5,279.399993896,-0.716934982686
DTXSID60222160,False,False,316.0,2.0,4.0,719-80-2,230.246994019,-0.137493113629
DTXSID7025473,False,False,1000.0,3.0,4.0,7195-43-9,278.260009766,-0.555549203964
DTXSID6046551,False,True,2400.0,3.0,5.0,7199-29-3,237.302001953,-1.00490983964
DTXSID8075170,True,False,2.5,1.0,1.0,72-00-4,249.020004272,1.99829422756
DTXSID6052829,False,True,3543.0,3.0,5.0,72-17-3,112.06,-1.4999205342
DTXSID6020561,True,False,3.0,1.0,1.0,72-20-8,380.909332275,2.10370035828
DTXSID9020827,False,False,1855.0,3.0,4.0,72-43-5,345.64,-0.729719917488
DTXSID7023279,False,False,185.0,2.0,3.0,72-44-6,250.300994873,0.131290847402
DTXSID4020373,False,False,113.0,2.0,3.0,72-54-8,320.029998779,0.452112246379
DTXSID9020374,False,False,880.0,3.0,4.0,72-55-9,318.019989014,-0.442028253909
DTXSID4020589,False,True,6600.0,4.0,5.0,72-56-0,307.260009766,-1.33203789552
DTXSID4026268,False,True,6200.0,4.0,5.0,72-57-1,960.789978027,-0.809763225193
DTXSID9023384,False,False,502.0,3.0,4.0,72-69-5,263.384002686,-0.280114323726
DTXSID3048998,False,False,660.0,3.0,4.0,72-80-0,228.070007324,-0.461475759033
DTXSID00338613,False,False,300.0,2.0,4.0,720-94-5,230.186004639,-0.115042339826
DTXSID70866135,False,False,320.0,2.0,4.0,7203-91-0,193.206,-0.219129369044
DTXSID0064595,False,False,1740.0,3.0,4.0,7217-59-6,140.199996948,-1.09380124411
DTXSID7024112,False,False,1250.0,3.0,4.0,72178-02-0,438.760009766,-0.454682975531
DTXSID7047988,False,True,4125.0,3.0,5.0,72214-01-8,210.289993286,-1.29260534574
DTXSID40222567,False,False,200.0,2.0,3.0,72239-30-6,206.309997559,0.0134902782584
DTXSID60222569,False,False,164.0,2.0,3.0,72239-32-8,206.309997559,0.0996764258747
DTXSID70222570,True,False,50.0,1.0,2.0,72239-33-9,260.279998779,0.716470791689
DTXSID90222572,True,False,50.0,1.0,2.0,72239-35-1,198.330001831,0.598418411554
DTXSID3074575,False,False,1770.0,3.0,4.0,7226-23-5,128.175003052,-1.14016992991
DTXSID5021128,False,False,310.0,2.0,4.0,7227-91-0,149.197006226,-0.317601585126
DTXSID8026064,False,True,6200.0,4.0,5.0,723-46-6,253.279998779,-1.38879079407
DTXSID30222657,False,False,616.0,3.0,4.0,7231-31-4,110.160003662,-0.747556770478
DTXSID50222679,False,False,980.0,3.0,4.0,72364-91-1,227.223007202,-0.634773772443
DTXSID9045685,False,True,3000.0,3.0,5.0,72420-38-3,218.207992554,-1.13825060078
DTXSID5045128,False,True,4500.0,3.0,5.0,72432-10-1,219.240005493,-1.31229270949
DTXSID2023729,False,True,6500.0,4.0,5.0,7246-21-1,663.007995605,-0.991394590793
DTXSID7032393,False,True,16800.0,4.0,5.0,72490-01-8,301.342010498,-1.74624960025
DTXSID4023042,False,False,1050.0,3.0,4.0,72509-76-3,384.25,-0.436575422898
DTXSID3048603,False,True,5120.0,4.0,5.0,72590-77-3,488.621002197,-1.02029783083
DTXSID40222946,False,False,326.0,2.0,4.0,72619-36-4,282.295013428,-0.0625143934051
DTXSID20223032,False,False,1168.0,3.0,4.0,72732-56-0,325.372009277,-0.555062653546
DTXSID30223048,False,False,1480.0,3.0,4.0,72739-69-6,376.339996338,-0.594681339048
DTXSID20223113,False,False,390.0,2.0,4.0,72782-44-6,212.201004028,-0.264317172593
DTXSID4021559,False,False,250.0,2.0,3.0,728-40-5,251.326004028,0.00229741753191
DTXSID8023686,False,False,1450.0,3.0,4.0,728-88-1,245.365997314,-0.771553623966
DTXSID4048698,False,False,230.0,2.0,3.0,7281-04-1,384.446014404,0.223107526865
DTXSID5052468,False,True,5010.0,4.0,5.0,72850-64-7,321.700012207,-1.19238664849
